,Close,BollingerB_10,Bollingerb_10,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,Trix_15,KST_10_15_20_30_10_10_10_15,low_bol_diff,hig_bol_diff,y
369,0.32,0.3394882574559144,0.24251174254408514,0.02430388238210668,0.020431518283902498,0.0038723640982041806,0.011425521442150163,44.97228444514319,0.07748825745591487,0.01948825745591437,1
370,0.4,0.3827101326060928,0.2292898673939066,0.03123303784958864,0.02259182219703973,0.008641215652548911,0.012451056729414111,46.21226113511988,0.1707101326060934,-0.0172898673939072,1
371,0.4,0.40944271909999097,0.2305572809000085,0.03630593130303361,0.025334644018238508,0.010971287284795104,0.013786900835519613,46.36226113511989,0.16944271909999153,0.009442719099990948,1
372,0.4,0.4294337381677067,0.2345662618322928,0.03986667766908836,0.028241050748408478,0.01162562692067988,0.01520878821769556,46.344746083122075,0.16543373816770723,0.02943373816770667,1
373,0.34,0.429879850703296,0.2441201492967035,0.03741579031863018,0.030075998662452818,0.007339791656177364,0.01609433051116526,42.080726309791956,0.09587985070329652,0.08987985070329596,1
374,0.44,0.45858330075579323,0.24541669924420628,0.043046396635863016,0.03267007825713486,0.010376318378728155,0.017312565029043034,45.026228558667526,0.19458330075579372,0.01858330075579323,1
375,0.44,0.4769696927945749,0.2570303072054245,0.04696728310508114,0.035529519226724114,0.011437763878357023,0.018619101686869147,49.49880188673087,0.18296969279457548,0.036969692794574904,1
376,0.42,0.47977753031397097,0.2802224696860285,0.047908521414524896,0.038005319664284276,0.00990320175024062,0.019700143577857158,52.8554748190617,0.1397775303139715,0.059777530313970983,1
377,0.41,0.4806272642588187,0.2973727357411808,0.047302271982727184,0.03986471012797286,0.007437561854754325,0.020444402356381737,53.758463072741876,0.11262726425881919,0.07062726425881871,1
378,0.44,0.48343515970479695,0.31856484029520243,0.04868139539675714,0.04162804718172972,0.00705334821502742,0.021087261689421127,56.199745610530755,0.12143515970479757,0.043435159704796944,1
379,0.5,0.5014351597047968,0.3365648402952026,0.05399345624368279,0.04410112899412034,0.009892327249562453,0.021982892940629658,61.95193451607798,0.16343515970479738,0.0014351597047967957,1
380,0.84,0.7401361478487496,0.18586385215124962,0.08466252435743837,0.052213408066783956,0.03244911629065442,0.025227708949303495,80.34087546019134,0.6541361478487504,-0.09986385215125038,1
381,0.88,0.8879409031193668,0.1340590968806324,0.11091706462482537,0.06395413937839226,0.04696292524643311,0.029873210628777926,99.15198657130244,0.7459409031193676,0.007940903119366793,1
382,0.92,1.0090244138808737,0.11697558611912517,0.1334137321890188,0.07784605794051758,0.05556767424850123,0.035168779029614655,120.2597600726865,0.8030244138808749,0.08902441388087368,1
383,0.9,1.0809235145923322,0.1570764854076669,0.14792350042661773,0.09186154643773761,0.056061953988880114,0.04015849674468538,140.0600337645119,0.7429235145923332,0.18092351459233214,0
384,1.1,1.2166013544000795,0.15339864559991945,0.17356023052243674,0.10820128325467746,0.06535894726775929,0.04557067873691982,163.379613974407,0.9466013544000806,0.11660135440007946,0
385,1.08,1.3031319538000141,0.19486804619998477,0.19007265175964627,0.12457555695567124,0.06549709480397503,0.050409304503356525,184.40731386072758,0.8851319538000153,0.22313195380001405,0
386,1.08,1.3519254034676396,0.27807459653235944,0.20084366382002805,0.13982917832854264,0.061014485491485415,0.054220162148402716,205.2896744879053,0.8019254034676406,0.2719254034676395,0
387,1.05,1.3498809710413953,0.4081190289586038,0.20460051185799077,0.15278344503443228,0.051817066823558494,0.056661640641239255,224.87313679132194,0.6418809710413962,0.2998809710413952,0
388,1.05,1.304051278439359,0.5759487215606404,0.2052122815531695,0.16326921233817973,0.041943069214989775,0.05782470304659092,243.39991152520872,0.4740512784393597,0.25405127843935893,0
389,0.95,1.1787352144896008,0.7912647855103985,0.19537577881801793,0.16969052563414738,0.02568525318387055,0.05742127825946176,254.19005557655967,0.15873521448960148,0.22873521448960088,0
390,0.86,1.1743914500599049,0.7996085499400942,0.17826312534953204,0.17140504557722433,0.006858079772307707,0.05552937378856224,255.07221020354189,0.06039145005990576,0.3143914500599049,1
391,0.94,1.1686385176687821,0.8173614823312167,0.1692060535397545,0.17096524716973038,-0.001759193629975897,0.053072212689973725,258.02931518763523,0.1226385176687832,0.22863851766878218,0
392,0.98,1.1675098084847102,0.8304901915152887,0.1633726661840622,0.16944673097259677,-0.006074064788534561,0.05043465988423459,261.68985192758373,0.1495098084847113,0.18750980848471022,0
393,0.94,1.162735893134742,0.8432641068652569,0.15374966849873017,0.16630731847782346,-0.012557649979093283,0.04754581100290297,261.65820615955863,0.09673589313474307,0.22273589313474207,0
394,0.94,1.1351890684227357,0.8388109315772632,0.14445814987348438,0.16193748475695566,-0.01747933488347128,0.04455073932990178,256.7619695736669,0.10118906842273678,0.19518906842273576,0
395,0.93,1.108235090927405,0.8357649090725937,0.13473450251896446,0.15649688830935743,-0.02176238579039297,0.04151537031763183,244.79059076090874,0.09423509092740634,0.17823509092740497,0
396,0.91,1.0724734012447006,0.8375265987552982,0.12398538276805637,0.14999458720109723,-0.02600920443304086,0.03845895517572076,232.8432418743764,0.07247340124470181,0.16247340124470055,0
397,0.9,1.0406644591369356,0.8393355408630628,0.1133530481168541,0.1426662793842486,-0.02931323126739452,0.03543792205704794,216.28016414328397,0.06066445913693719,0.1406644591369356,0
398,0.86,0.9984309728439087,0.8435690271560896,0.10054021557683135,0.13424106662276516,-0.033700851045933816,0.032400155244636845,201.5789500284514,0.016430972843910374,0.1384309728439087,1
399,0.91,0.9918628375393496,0.842137162460649,0.0933445181101259,0.1260617569202373,-0.032717238810111404,0.029595044703942492,184.9677057667774,0.06786283753935107,0.08186283753934953,0
400,0.9,0.9859444206824296,0.8560555793175691,0.08584538740988512,0.11801848301816686,-0.03217309560828174,0.026983731283012572,170.1374902376257,0.043944420682430874,0.08594442068242958,0
401,0.89,0.9821311827607218,0.8498688172392772,0.0781939842981878,0.11005358327417104,-0.03185959897598324,0.02453920308811571,153.88596052712012,0.040131182760722806,0.09213118276072174,0
402,0.85,0.964137368096578,0.8418626319034207,0.06811731252351694,0.10166632912404022,-0.033549016600523285,0.022160194404291417,139.4965480761307,0.008137368096579278,0.11413736809657804,0
403,0.79,0.9763427667918725,0.7996572332081262,0.05465989375392011,0.0922650420500162,-0.0376051482960961,0.01973591522527935,124.15901262166355,-0.00965723320812617,0.18634276679187245,1
404,0.79,0.9723534655213895,0.7736465344786096,0.043493427267724094,0.0825107190935578,-0.0390172918258337,0.017366066155649482,111.50439039828665,0.016353465521390387,0.18235346552138942,0
405,0.9,0.963333333333327,0.7766666666666721,0.043024048370929546,0.07461338494903215,-0.0315893365781026,0.015396377928116324,102.63134972737363,0.12333333333332797,0.06333333333332702,0
406,0.9,0.9606272642588132,0.7773727357411859,0.04216599882647876,0.06812390772452147,-0.02595790889804271,0.013741422965674913,93.88796524738864,0.1226272642588141,0.06062726425881315,0
407,0.85,0.9535420447486912,0.7744579552513079,0.03702460959562448,0.06190404809874207,-0.024879438503117593,0.012210965093364716,84.32994426173708,0.07554204474869208,0.10354204474869122,0
408,0.79,0.9581269828812545,0.7558730171187448,0.027788197980617824,0.05508087807511723,-0.027292680094499408,0.010659002356214514,75.09924727289359,0.03412698288125526,0.1681269828812545,1
409,0.79,0.9466530045465072,0.7433469954534918,0.020235018533183657,0.048111706166730515,-0.027876687633546858,0.009145040436805023,65.23482653579909,0.046653004546508225,0.1566530045465072,1
410,0.79,0.9329724989861046,0.7350275010138942,0.014086686846069285,0.041306702302598274,-0.02722001545652899,0.007707527921549979,55.45103490789913,0.05497249898610579,0.14297249898610453,1
411,0.7,0.9365638835253987,0.6934361164745999,0.001929598637121721,0.033431281569502966,-0.031501682932381245,0.006152993923275556,46.135880005358395,0.006563883525400049,0.2365638835253987,1
412,0.76,0.9293603573996799,0.6826396426003188,-0.0028308505139015283,0.026178855152822065,-0.029009705666723593,0.004723808175995097,38.06202060342072,0.07736035739968117,0.16936035739967992,1
413,0.76,0.9295086733961092,0.6764913266038896,-0.006528286737479183,0.019637426774761813,-0.026165713512240996,0.003430175190724558,30.475414987538876,0.08350867339611046,0.1695086733961092,1
414,0.78,0.9291219886565616,0.674878011343437,-0.0077553004541,0.01415888132898945,-0.021914181783089452,0.0023224877403124583,24.4993167963244,0.10512198865656308,0.14912198865656157,1
415,1.0,0.9819150114354525,0.6420849885645459,0.00892160105514661,0.013111425274220883,-0.004189824219074273,0.0019019098827534485,20.4541213130462,0.3579150114354541,-0.018084988564547544,1
416,1.08,1.066455304679573,0.5935446953204252,0.028267645245523387,0.016142669268481385,0.012124975977042003,0.0021407259782310257,17.67200846790815,0.4864553046795749,-0.013544695320427014,1
417,1.08,1.1378859420891079,0.5681140579108905,0.043102663967379606,0.02153466820826103,0.021567995759118577,0.002802582990943898,14.429547705551231,0.5118859420891095,0.0578859420891078,1
418,1.18,1.23864102469269,0.5453589753073081,0.062211551410800925,0.029670044848769016,0.032541506562031905,0.0039442900823645904,15.543553350635449,0.6346410246926918,0.05864102469269006,1
419,1.19,1.3165690228467852,0.5474309771532127,0.07727165922076584,0.03919036772316839,0.03808129149759745,0.0053640065030449565,16.681542652333714,0.6425690228467873,0.12656902284678528,1
420,1.54,1.5344719581803985,0.4795280418195996,0.11611052819756673,0.05457439981804807,0.06153612837951866,0.00770078140871879,20.331358246997503,1.0604719581804005,-0.005528041819601537,1
421,1.7,1.743661431043042,0.4703385689569558,0.15798017735947578,0.07525555532633361,0.08272462203314217,0.010867224161709297,26.20454594740929,1.229661431043044,0.0436614310430421,1
422,1.94,1.9985200923914834,0.45147990760851464,0.20812898878422526,0.10183024201791196,0.10629874676631329,0.014914226732984539,36.408705868863905,1.4885200923914854,0.05852009239148348,1
423,2.7,2.5600112473883243,0.27798875261167333,0.30567430840436494,0.1425990552952026,0.16307525310916235,0.020949480451911306,57.07032672578775,2.422011247388327,-0.13998875261167587,1
424,4.08,3.6941238178241136,-0.19612381782411625,0.4887007063015749,0.21181938549647705,0.27688132080509786,0.030803380077549517,93.74979395244975,4.276123817824116,-0.3858761821758865,1
425,3.49,4.1441034457826085,-0.14810344578261114,0.5794626909070635,0.28534804657859436,0.2941146443284691,0.04080977910656091,123.68078216939301,3.6381034457826114,0.6541034457826083,1
426,3.5,4.470156945149823,0.009843054850176003,0.6447666652742461,0.35723177031772474,0.28753489495652135,0.049812749479598274,153.58530299119747,3.490156945149824,0.9701569451498226,1
427,3.7,4.742055554866637,0.26194444513336146,0.7045373954448395,0.42669289534314775,0.27784450010169176,0.057481634295699184,186.4711880927457,3.4380555548666387,1.0420555548666366,1
428,3.93,4.970466054748355,0.5835339452516419,0.7616849772543373,0.4936913117253857,0.26799366552895154,0.0637142803738168,220.9146491737347,3.3464660547483582,1.040466054748355,1
429,6.06,5.989455313643328,0.5385446863566714,0.967693082919848,0.5884916659642782,0.37920141695556986,0.07183240027935678,275.909376556057,5.521455313643328,-0.07054468635667188,1
430,8.44,7.941259710628337,-0.033259710628338546,1.3079251533652494,0.7323783634444725,0.5755467899207769,0.0833772011383193,356.0907877472501,8.473259710628337,-0.49874028937166237,1
431,8.55,9.215339633860713,0.0626603661392835,1.5683585401430973,0.8995743987841975,0.6687841413588997,0.09465690405746824,433.96550387352704,8.487339633860717,0.6653396338607127,0
432,8.38,9.982154060986812,0.5838459390131865,1.740967506534366,1.0678530203342314,0.6731144862001346,0.10313026490110958,507.8365262171043,7.796154060986814,1.6021540609868108,1
433,7.33,10.221078646112137,1.2709213538878599,1.7726016824074762,1.2088027527488805,0.5637989296585957,0.10675147851191542,561.7400872094815,6.05907864611214,2.8910786461121365,1
434,6.6,10.337890423603902,1.6581095763960976,1.7189520859273504,1.3108326193845745,0.40811946654277587,0.10580183968508533,587.7919689477726,4.941890423603902,3.7378904236039023,1
435,7.45,10.42874025048563,2.3592597495143686,1.725135996537766,1.393693294815213,0.33144270172255297,0.10284808462565995,621.1013669386474,5.090740250485632,2.9787402504856297,1
436,7.5,10.313851006947747,3.2741489930522527,1.7143098752605956,1.4578166109042896,0.25649326435630604,0.09856241328733466,655.2448199657483,4.225851006947748,2.813851006947747,1
437,8.91,10.301357870941338,4.328642129058661,1.798770209014827,1.5260073305263973,0.2727628784884297,0.09462021331078732,696.700074575851,4.581357870941339,1.391357870941338,1
438,8.49,9.645897330522377,5.896102669477619,1.810939755870539,1.582993815595226,0.227945940275313,0.09027878462377738,726.8606760770674,2.593897330522381,1.155897330522377,1
439,9.49,9.847364102290987,6.380635897709007,1.8796088908045512,1.642316830637091,0.23729206016746018,0.08632019942951234,743.3450147141966,3.109364102290993,0.3573641022909868,1
440,10.57,10.65863843204252,5.995361567957476,1.998143296911775,1.7134821238920281,0.2846611730197468,0.08310099758814535,757.5677897765383,4.574638432042525,0.08863843204252042,1
441,17.41,15.425296408468173,3.0007035915318223,2.613882295464024,1.8935621582064275,0.7203201372575967,0.08412623313325532,818.0643201958127,14.409296408468178,-1.9847035915318276,0
442,19.23,19.109799160469123,1.4862008395308735,3.2116962425295847,2.157188975071059,1.0545072674585256,0.08747973741023775,885.4558947034988,17.743799160469127,-0.12020083953087735,0
443,31.9,28.701806716218904,-3.1918067162189043,4.654180716811384,2.6565873234191244,1.9975933933922594,0.09728297745563494,1028.2799774592208,35.091806716218905,-3.1981932837810945,0
444,35.0,36.126563235391714,-4.936563235391713,5.978586721256535,3.320987202986607,2.657599518269928,0.10933800820432074,1154.1618834010762,39.936563235391716,1.126563235391714,0
445,24.98,37.78199737909567,-3.085997379095666,6.148778471505512,3.8865454566903894,2.2622330148151226,0.1152593489602673,1207.7454659864593,28.065997379095666,12.80199737909567,0
446,20.98,37.98930154339698,-0.597301543396977,5.892959717751797,4.287828308902671,1.6051314088491262,0.11481404590896209,1238.9941848526055,21.577301543396977,17.009301543396976,0
447,19.96,37.82743108820428,1.774568911795729,5.544008161759551,4.539064279474047,1.0049438822855041,0.11018370366478787,1255.7388583777838,18.185431088204272,17.867431088204278,0
448,17.19,37.03426631343645,4.307733686563548,4.98646482687378,4.628544388953993,0.35792043791978667,0.1025554747036524,1264.9707030823743,12.882266313436453,19.844266313436446,0
449,17.35,36.09771051706317,6.816289482936831,4.505580848523119,4.6039516808678185,-0.0983708323446999,0.09382110368598705,1268.1187065928982,10.53371051706317,18.74771051706317,0
450,15.05,35.28498920444672,8.525010795553282,3.893998462652677,4.461961037224791,-0.567962574572114,0.08439118709194215,1254.648642509827,6.524989204446719,20.234989204446716,1
451,16.75,35.323636360606,8.354363639394002,3.506074958478939,4.270783821475621,-0.7647088629966818,0.07553466674954896,1226.1068257969682,8.395636360605998,18.573636360606002,0
452,17.51,35.34207399939352,7.991926000606487,3.222817797562435,4.061190616692984,-0.8383728191305488,0.06758737397111597,1184.9974459468303,9.518073999393515,17.83207399939352,0
453,17.51,32.01549544597531,8.440504554024693,2.96416540313996,3.841785573982379,-0.8776201708424192,0.06049325280393126,1132.5090791839148,9.069495445975308,14.50549544597531,0
454,17.5,24.104578198356624,12.85142180164338,2.726940132260358,3.6188164856379754,-0.8918763533776173,0.05417383549483653,1072.4967661299293,4.648578198356621,6.604578198356624,0
455,16.48,21.00914773412814,14.24685226587186,2.428636115106709,3.380780411531722,-0.9521442964250131,0.048365852329807085,1009.61635660964,2.2331477341281403,4.529147734128138,0
456,15.84,19.699553024875783,14.528446975124217,2.116191245654626,3.127862578356303,-1.011671332701677,0.04298077896573866,918.5108199879774,1.3115530248757832,3.8595530248757832,0
457,16.5,18.417452434395493,15.118547565604509,1.8999316898656193,2.8822764006581667,-0.9823447107925474,0.038170710184247385,818.8851643688415,1.3814524343954915,1.9174524343954928,0
458,15.64,18.373758674864614,14.852241325135385,1.640241933166358,2.633869507159805,-0.993627573993447,0.03374830298854858,656.8277877692976,0.7877586748646159,2.733758674864614,0
459,15.67,18.213797457156794,14.676202542843209,1.4204822442063545,2.391192054569115,-0.9707098103627607,0.029732912369326694,518.5314028899935,0.9937974571567914,2.543797457156794,0
460,14.63,18.331731304366766,14.474268695633231,1.1491550549162497,2.1427846546385423,-0.9936295997222926,0.02595989404972401,427.4879073882956,0.1557313043667694,3.7017313043667652,0
461,14.09,18.530696351298992,13.743303648701003,0.8804040655303709,1.890308536816908,-1.009904471286537,0.022401172725277068,350.2970999724939,0.3466963512989967,4.4406963512989925,0
462,14.09,18.291882500684025,13.298117499315973,0.6598110787974996,1.6442090452130265,-0.9843979664155269,0.01911120368795057,282.2539242632193,0.7918825006840269,4.201882500684025,0
463,13.69,17.912600857025843,12.913399142974157,0.44755376920567613,1.4048779900115564,-0.9573242208058803,0.016057643074089276,224.15361678944544,0.7766008570258425,4.222600857025844,0
464,14.03,17.21707621642953,12.914923783570469,0.30327748654307385,1.1845578893178599,-0.881280402774786,0.013314885679788235,179.96350377533997,1.1150762164295305,3.1870762164295297,0
465,13.93,16.81675726901889,12.805242730981112,0.17880715127700775,0.9834077417096895,-0.8046005904326817,0.010858176714180493,147.24499736428277,1.1247572690188878,2.88675726901889,0
466,13.97,16.550498262536316,12.697501737463684,0.08244085269217649,0.803214363906187,-0.7207735112140105,0.00868131999387477,115.74819911214644,1.2724982625363168,2.580498262536315,0
467,14.4,15.818823436908989,13.009176563091014,0.04030268881298227,0.650632028887546,-0.6103293400745637,0.006822877818628017,93.84575836546892,1.3908234369089865,1.4188234369089887,0
468,14.0,15.373447076338369,13.126552923661631,-0.025079663956336873,0.5154896903187695,-0.5405693542751063,0.00518744384872205,80.7549093289065,0.873447076338369,1.373447076338369,0
469,13.8,14.611213259396084,13.51478674060392,-0.09197376183593065,0.3939969998878294,-0.48597076172376,0.0037329424908652186,64.54549258489351,0.28521325939608033,0.8112132593960837,0
470,13.55,14.426993408616774,13.483006591383234,-0.1632785534870571,0.2825418892128521,-0.4458204426999092,0.002420187839671979,49.134700054071274,0.06699340861676717,0.876993408616773,0
471,13.09,14.564068246206023,13.145931753793985,-0.25397856343039216,0.17523779868420322,-0.42921636211459535,0.001192297314051007,35.076982824701744,-0.05593175379398474,1.4740682462060235,0
472,11.55,15.198760933306332,12.003239066693677,-0.44499448502781647,0.05119134194179926,-0.4961858269696157,-0.00013038457078310052,20.26181179390035,-0.4532390666936763,3.648760933306331,1
473,9.8,16.092614132052006,10.331385867948008,-0.7291808112363061,-0.10488308869382185,-0.6242977225424842,-0.0016896643172807158,11.153868092271958,-0.531385867948007,6.292614132052005,1
474,12.09,15.915029896673865,10.120970103326147,-0.7608461003029419,-0.23607569101564588,-0.524770409287296,-0.003045512645782889,5.984070612252658,1.9690298966738524,3.8250298966738647,0
475,10.49,15.889202775703092,9.458797224296921,-0.9046198042690801,-0.3697845136663328,-0.5348352906027473,-0.0044161836581720305,0.8316628380309332,1.031202775703079,5.399202775703092,1
476,10.05,15.741515701494775,8.82248429850524,-1.0420536771283722,-0.5042383463587408,-0.5378153307696314,-0.00579632163723989,-4.470138745317046,1.2275157014947613,5.691515701494774,0
477,11.89,15.155547256092564,8.906452743907455,-0.9910739059824785,-0.6016054582834883,-0.38946844769899014,-0.006881068007675077,-9.603932377192756,2.983547256092546,3.265547256092564,0
478,11.3,14.581141052421952,8.940858947578068,-0.9869037273811934,-0.6786651121030294,-0.308238615278164,-0.007792151048758271,-15.616846961396226,2.3591410524219327,3.281141052421951,0
479,11.81,13.997255861528958,9.126744138471063,-0.9317059666265557,-0.7292732830077348,-0.20243268361882094,-0.00847098405953956,-20.390773704538944,2.683255861528938,2.187255861528957,0
480,11.58,13.365405514445074,9.364594485554948,-0.8961897043073765,-0.7626565672676632,-0.13353313703971337,-0.008983237953346844,-25.146071691635512,2.2154055144450524,1.785405514445074,0
481,11.49,12.808835680139621,9.601164319860397,-0.8653300719569401,-0.7831912682055187,-0.08213880375142146,-0.009360294381390846,-28.514249159777687,1.8888356801396036,1.318835680139621,0
482,10.96,12.736784572327629,9.555215427672394,-0.8735701882412741,-0.8012670522126698,-0.07230313602860428,-0.009688516943171148,-32.00868738914501,1.404784572327607,1.776784572327628,0
483,9.1,12.963884177238297,9.188115822761725,-1.0184469723587313,-0.8447030362418821,-0.17374393611684913,-0.010214544764914084,-35.441577550616024,-0.08811582276172558,3.8638841772382975,0
484,9.48,12.799053090687528,8.830946909312493,-1.0900348006859808,-0.893769389130702,-0.19626541155527877,-0.010791459552627716,-38.73984622643552,0.6490530906875076,3.319053090687527,0
485,9.0,12.958368013891137,8.373631986108885,-1.1719906798519357,-0.9494136472749488,-0.2225770325769869,-0.011436373111527459,-39.603577965744876,0.6263680138911152,3.9583680138911372,0
486,8.49,13.171311289153879,7.848688710846142,-1.2635288680320809,-1.0122366914263754,-0.25129217660570546,-0.012163876582779745,-40.26703281619017,0.6413112891538582,4.681311289153879,0
487,8.59,12.898561711232228,7.461438288767793,-1.3128704243779818,-1.0723634380166966,-0.2405069863612852,-0.01289371103059107,-40.03143581361209,1.1285617112322068,4.308561711232228,0
488,7.65,12.82926607982775,6.800733920172274,-1.411552607562058,-1.140201271925769,-0.2713513356362889,-0.013722053573611021,-40.21539550937777,0.8492660798277267,5.17926607982775,0
489,7.31,12.399106128664616,6.330893871335408,-1.4999041458679638,-1.212141846714208,-0.28776229915375584,-0.014625976339777415,-41.49823588619361,0.9791061286645917,5.089106128664617,0
490,6.2,12.01932482335022,5.6346751766498056,-1.6405795203712437,-1.2978293814456152,-0.34275013892562844,-0.01570448178160225,-43.55182123985025,0.5653248233501946,5.819324823350219,0
491,7.08,11.130306429278265,5.6416935707217615,-1.661899776516309,-1.3706434604597542,-0.2912563160565549,-0.016719880259447602,-44.917104419815104,1.4383064292782386,4.050306429278265,0
492,5.99,10.346685451350119,5.431314548649906,-1.7466162190628278,-1.4458380121803691,-0.3007782068824587,-0.017810737425194786,-47.46738916311981,0.5586854513500938,4.356685451350119,0
493,5.23,10.306485296409678,4.69751470359035,-1.853711822550121,-1.5274127742543198,-0.32629904829580125,-0.01902481076353304,-49.86370047171671,0.53248529640965,5.076485296409677,1
494,5.0,9.885335766422369,4.2226642335776585,-1.9348412916920168,-1.6088984777418593,-0.32594281395015745,-0.020310337208589622,-53.06239061475477,0.7773357664223415,4.885335766422369,1
495,6.79,9.312373576799928,4.353626423200102,-1.8335627698893209,-1.653831336171352,-0.17973143371796896,-0.021295227042575467,-54.07840111368683,2.436373576799898,2.522373576799928,0
